country,province,title,variety,points,price,description
France,Burgundy,Joseph Drouhin 2010 La Forêt  (Bourgogne),Pinot Noir,87,17.0,"Attractively ripe, this has fruity red-berry flavors along with acidity and soft tannins. This is ready to drink now."
France,Burgundy,Nuiton-Beaunoy 2010 Réserve  (Bourgogne),Pinot Noir,87,19.0,"This is warm and round, with red fruit flavors that are attractively displayed against a backdrop of soft tannins. The acidity lends crispness, highlighting the ripe fruit on the finish."
France,Burgundy,Vignerons de Buxy 2010 Buissonnier  (Côte Chalonnaise),Pinot Noir,85,16.0,"This is light and fruity, with its red fruit upfront. The tannins are balanced, in keeping with the wine's perfumed nature. The youthful acidity on the finish is likely to soften out in a year."
France,Burgundy,Louis Latour 2012 Les Cazetiers Premier Cru  (Gevrey-Chambertin),Pinot Noir,92,120.0,"This wine has a firm structure, solid with tannins and a dense, complex balance between acidity and perfumed red berry flavors. It is juicy, full of freshness as well as considerable tannins. It needs to be aged for several years; drink from 2019."
France,Burgundy,Louis Max 2013 Les Azerottes  (Gevrey-Chambertin),Pinot Noir,92,90.0,"Rich and concentrated, this wine shows the firm tannins of a Gevrey-Chambertin. Ripe berry fruits and beautiful acidity contrast with this structure. The fresh aftertaste with its flavors of raspberries and dark cherries will be very fine. Drink from 2018."
France,Burgundy,Domaine Perrot-Minot 2010 La Richemonne Premier Cru  (Nuits-St.-Georges),Pinot Noir,93,,"Made from grapes that were sourced from vines close to Vosne-Romanée, this has all of the structure of a Nuits-St-Georges, with the power and density of Vosne-Vosne-Romanée. Delicious, concentrated black fruits pair with the acidity and the core of tannins."
France,Burgundy,Olivier Leflaive 2010 Santenots Premier Cru  (Volnay),Pinot Noir,92,90.0,"For the moment, the tannins are still firm and the generous red fruits have not yet penetrated the surface. The acidity is present, like a line of brightness that cuts through this richly tannic wine. This is a potentially opulent wine."
France,Burgundy,Chanson Père et Fils 2009 Clos des Mouches Premier Cru  (Beaune),Pinot Noir,92,112.0,"Opulent and ripe, but at the same time it shows red fruits, fresh acids and a structured core. It has a wonderful, generous finish that showcases the rich fruits and warm tannins."
France,Burgundy,Domaine Faiveley 2010 Les Cazetiers Premier Cru  (Gevrey-Chambertin),Pinot Noir,92,110.0,"This is rich, showing the full-bodied character of a Gevrey-Chambertin Premier Cru. It has a sense of gravity and structure, with a flavor of red-plum jelly. Solid and chunky, this already expresses its fruit, although it does need at least six years to mature."
France,Burgundy,Domaine Perrot-Minot 2010 Champs Perdrix  (Vosne-Romanée),Pinot Noir,92,,"This demonstrates the power, concentration and firm structure that comes from the vintage. The fruit is rich and powered by opulent black fruits, with a dark, intensely textured finish."
France,Burgundy,Jean-Claude Boisset 2009 Lavaut Saint-Jacques Premier Cru  (Gevrey-Chambertin),Pinot Noir,92,75.0,"While it has all the structure of Gevrey-Chambertin, it also has the richness of the vintage. This strikes a healthy balance between the two, creating a powerful wine that's full of black fruits and sweet tannins, with a firm, dry core. Age for 5–6 years."
France,Southwest France,Domaine Rotier 2015 Esquisse Red (Gaillac),Red Blend,87,16.0,"This is a rich wine made to be drunk young. It has spice, a smoky-bacon flavor and warm-hearted red plum and damson fruitiness. The wood aging shows through in hints of toast. The wine is ready now."
France,Burgundy,Albert Morot 2012 Bressandes Premier Cru  (Beaune),Pinot Noir,92,72.0,"This firm, dark and still young wine has intense acidity that comes from the red currant and raspberry fruit. The tannins though form the real basis of this concentrated wine. Great juicy fruits at the end will develop well. Drink from 2018."
France,Burgundy,François Buffet 2014 Les Narbantons Premier Cru  (Savigny-lès-Beaune),Pinot Noir,89,55.0,"This wine is fragrant and ripe while having a balanced, delicate structure. It offers plenty of fruit and acidity, with dusty tannins and sweet berry flavors. It should develop well and quickly. Drink from 2019."
France,Burgundy,Manuel Olivier 2010  Pommard,Pinot Noir,88,49.0,"This is an upright, firm wine that's solidly based around dense tannins as well as ripe red fruits. It has a very dry core giving a concentrated texture that means the wine needs to age. Give it 4–5 years."
France,Loire Valley,Eric Cottat 2014 La Vallée des Vignes  (Sancerre),Pinot Noir,85,20.0,"This wine is ripe, jammy and full of juicy red fruits supported by tannins. The wine is still young, with its bright fruit very much to the fore. Let it round out before drinking, so wait until 2018."
France,Loire Valley,Joseph Mellot 2014 Les Thureaux  (Menetou-Salon),Pinot Noir,85,20.0,"From chalk soil, this wine is textured with tight tannins lying over the red cherry and berry fruits. Not rich, it's more a gentle excursion into Pinot Noir giving freshness as well as that light structure. It offers perfumed acidity at the end."
France,Southwest France,Domaine Laurens 2009 Cuvée de Flars  (Marcillac),Red Blend,87,,"A blend of 20% Cabernet Sauvignon and 80% Fer Servadou, this is the top cuvée from Domaine Laurens. It has a new wood richness and firm tannins, with an herbal character that blends into the blackberry fruit. Age for another year."
France,Loire Valley,Philippe Girard 2014  Sancerre,Pinot Noir,83,26.0,"An earthy tasting wine, this has tannins and hints of soft, perfumed red fruits. Acidity gives the wine freshness although the dry, rustic character is off-putting."
France,Loire Valley,Thibault 2014 Fernand & Sons Pinot Noir (Coteaux du Giennois),Pinot Noir,83,18.0,This earthy wine presents barnyard flavors over the riper red fruit and licorice flavors. Drink now when the fruit is at its best.
France,Burgundy,Jean-Luc and Paul Aegerter 2010 Les Gourmandes  (Chorey-lès-Beaune),Pinot Noir,89,43.0,"Chorey-lès-Beaune, on the plain just north of Beaune, can offer—as here—good value for Burgundy. This wine, still showing some young austerity, has the potential to develop into a bold, fruity selection that will always have a firmer structured edge."
France,Provence,Château la Coste 2010 Les Pentes Douces Red (Coteaux d'Aix-en-Provence),Red Blend,91,,"The wine has considerable acidity that comes from the balance of Syrah and Cabernet Sauvignon in the wine. Bold in tannins and complex in fruit flavors, it's a wine that will develop slowly and well. Drink from 2016."
France,Provence,Mas de la Dame 2009 La Stèle Red (Les Baux de Provence),Red Blend,91,31.0,"This wine is still youthful, but solidly structured, dense and concentrated. It's dry in style but laden with fruits that have only begun to show through. Give this impressive wine several more years in the cellar. Drink from 2016."
France,Burgundy,Louis Jadot 2007 Les Suchots Premier Cru  (Vosne-Romanée),Pinot Noir,92,,"Very smoky aromas, the fruit ripe with sweet blackberry flavors. The wood is still very present, not yet completely integrated; there is a touch of green perhaps from the wood. At the same time, the wine is developing while keeping a fresh streak of acidity."
France,Burgundy,Louis Jadot 2014 Clos de la Commaraine Premier Cru  (Pommard),Pinot Noir,92,79.0,"This rich, firmly structured wine comes from a nine-acre vineyard close to the village of Pommard. Its ripe black fruits are just starting to show through the dry core. Concentrated and powerful, it will be best from 2022."
France,Burgundy,Jaffelin 2010 Les Chapitres de Jaffelin  (Bourgogne),Pinot Noir,84,23.0,"High acidity makes this wine taste bright, fruity and light. There is only a hint of dry tannin to the red currant flavor."
France,Burgundy,L. Tramier & Fils 2015 Laurent Dufouleur Cuvée Grégoire  (Bourgogne),Pinot Noir,88,30.0,Laurent Dufouleur is the current director of Tramier and has created a series of wines under his name. This wood and red-fruit-flavored wine is likely to be attractively ripe and jammy as the wood softens and integrates. There is fine acidity at the end and the wine will be ready to drink from 2019.
France,Burgundy,Maison Jessiaume 2015  Bourgogne,Pinot Noir,88,25.0,"This wine really benefits from the delicious ripe fruit of the vintage. So broad, rich red-berry flavors give the wine a generous character with just the right amount of the balanced acidity. The wine is full, fruity and ready to drink."
France,Burgundy,David Duband 2014  Côte de Nuits-Villages,Pinot Noir,90,50.0,"This ripe wine comes from organic vineyards in the village of Brochon, next to Gevrey-Chambertin. It shows plenty of structure, a tantalizing smoky character from wood aging and juicy red fruit character. This will be a delicious wine to drink from 2018."
France,Champagne,Jean Josselin 2012 Cordon Royal Brut Pinot Noir (Champagne),Pinot Noir,89,45.0,"Made exclusively from Pinot Noir grown in the best parcels of the Josselin vineyard, this Champagne has richness along with hints of maturity. Fruity with citrus and green apple flavors, it has a crisp texture that is just about to soften. Drink from 2018."
France,Burgundy,Chanson Père et Fils 2007 Les Dominodes Premier Cru  (Savigny-lès-Beaune),Pinot Noir,89,,"Lovely perfumed fruit with delicious, soft sweetness, raspberry and sweet plums. The acidity attractively cuts through this ripeness."
France,Burgundy,L. Tramier & Fils 2007 Collection Premier Cru  (Beaune),Pinot Noir,89,50.0,"A dry wine with firm tannins over the juicy red-cherry fruits. It is structured, while likely to develop well over the next few years. The wood and fruit are both attractive at this stage."
France,Burgundy,Maison Champy 2008  Volnay,Pinot Noir,89,,"Rich, velvet-textured wine, this has weight and tannins surrounded by red berry fruits, soft acidity and a lingering sweet aftertaste."
France,Burgundy,Roche de Bellene 2011 Pitures Premier Cru  (Volnay),Pinot Noir,91,74.0,"Showing richness, this wine is smooth and well balanced between ripe red berry fruits and generous tannins. The wood aging shows in a slight burnt edge, but this will pass as the wine develops. Drink from 2016."
France,Loire Valley,Fournier Père et Fils 2006 Les Belles Vignes  (Sancerre),Pinot Noir,86,26.0,"An attractive, soft wine, with a chewy, juicy character. It shows red fruits, a touch of licorice and acidity. The wine is now mature. Drink this year."
France,Alsace,Kuentz-Bas 2014 Tradition Pinot Noir (Alsace),Pinot Noir,90,20.0,"Gentle spice and redcurrant notes promise a subtle wine. The palate does not disappoint and sings with translucent, light-footed elegance. This is all about charm and ease, about chiffon rather than velvet. Crisp freshness brightens and lightens everything. It's a mere whiff of a wine but a delicious one."
France,Champagne,Jean Josselin NV Audace Brut Rosé Pinot Noir (Champagne),Pinot Noir,84,35.0,"Aube-based Jean Josselin specializes in Pinot Noir. This bottling has juicy raspberry flavor, bright acidity and a candied fruit aftertaste. Drink now."
France,France Other,Lacheteau 2015 Tip Top Pinot Noir (Vin de France),Pinot Noir,83,,"This is a simple, fruity wine. Its red cherry fruit is cut with a stalky, crisp texture and layered with acidity. It's made to drink young."
France,Burgundy,L. Tramier & Fils 2015 Collection  (Bourgogne Hautes Côtes de Beaune),Pinot Noir,85,24.0,"This small appellation is in the hills behind the Côte Beaune. The wine has the cool character of many of these wines, with red-currant fruitiness. Layers of acidity give the wine a youthful, ready-to-drink fresh character."
